SECID;SHORTNAME;NAME;TYPENAME;ISIN;REGNUMBER;LISTLEVEL;FACEVALUE;FACEUNIT;ISSUESIZE;IS_COLLATERAL;IS_EXTERNAL;PRIMARY_BOARDID;PRIMARY_BOARD_TITLE;MATDATE;IS_RII;INCLUDEDBYMOEX;DURATION;IS_QUALIFIED_INVESTORS;HIGH_RISK;COUPONFREQUENCY;EVENINGSESSION;MORNINGSESSION;WAPRICE;YIELDATWAP;COUPONDATE;COUPONPERCENT;COUPONVALUE;COUPONDAYSPASSED;COUPONDAYSREMAIN;COUPONLENGTH;ISSUEDATE;INITIALFACEVALUE;SECSUBTYPE;STARTDATEMOEX;REPLBOND;DAYSTOREDEMPTION;OFFERDATE;EMITENTNAME;INN;LOTSIZE;PRICE;PRICE_RUB;RTL1;RTH1;RTL2;RTH2;RTL3;RTH3;DISCOUNT1;LIMIT1;DISCOUNT2;LIMIT2;DISCOUNT3;DISCOUNTL0;DISCOUNTH0;FULLCOVERED
RU000A100D89;Беларусь07;Республика Беларусь 07;Корпоративные еврооблигации;RU000A100D89;;3;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;01.05.2025;;0;189;0;0;2;0;0;93,49;23,02;31.10.2024;8,5;42,38;166;16;182;07.05.2020;1000;;08.05.2020;False;198;;Республика Беларусь в лице Министерства финансов Республики Беларусь;10000025;1;93,48;973,46;0;1946,92;0;1946,92;0;1946,92;100;;;;;100;100;1
RU000A100DG5;ЕвропланБ6;ПАО ЛК Европлан БО-06;Биржевые облигации;RU000A100DG5;4B02-06-56453-P;1;600;RUB;3000000;0;0;TQCB;Т+: Облигации - безадрес.;15.05.2029;;;1;0;0;2;0;0;98,98;22,22;19.11.2024;10,25;30,67;147;35;182;28.05.2019;1000;;28.05.2019;False;1673;22.11.2024;"Публичное акционерное общество ""Лизинговая компания ""Европлан""";9705101614;1;98,98;618,65;309,33;927,98;154,66;1082,64;0;1237,3;50;100000;75;500000;100;10;10;0
RU000A100DQ4;ИА ДОМ 9P2;ДОМ.РФ Ипотечный агент 09-002P;Корпоративные облигации;RU000A100DQ4;4-09-00307-R-002P;1;178,27;RUB;72973525;0;0;TQCB;Т+: Облигации - безадрес.;05.04.2029;;;706;0;0;4;0;0;82,22;0;05.01.2025;9,5;4,27;10;82;92;29.05.2019;1000;Облигации с ипотечным покрытием;29.05.2019;False;1633;;"Общество с ограниченной ответственностью ""ДОМ.РФ Ипотечный агент""";7727290538;1;82,18;146,96;119,04;174,88;114,63;179,29;110,22;183,7;19;1460000;22;7300000;25;14;10;0
RU000A100DZ5;СовкомБОП1;ИКБ Совкомбанк ПАО обл. БО-П01;Биржевые облигации;RU000A100DZ5;4B020100963B001P;1;1000;RUB;9948644;1;0;TQCB;Т+: Облигации - безадрес.;17.05.2029;;;212;0;0;4;0;0;97,23;21,52;21.11.2024;15;37,4;54;37;91;30.05.2019;1000;;30.05.2019;False;1675;27.05.2025;"Публичное акционерное общество ""Совкомбанк""";4401116480;1;97,32;995,39;905,8;1084,98;875,94;1114,84;846,08;1144,7;9;198972;12;994860;15;9;9;0
RU000A100ET6;ДОМ 1P-6R;ДОМ.РФ АО 001Р-06R;Биржевые облигации;RU000A100ET6;4B02-06-00739-A-001P;1;1000;RUB;25000000;1;0;TQCB;Т+: Облигации - безадрес.;12.05.2039;;;47;0;0;2;0;0;98,63;21,43;28.11.2024;8,65;43,13;138;44;182;06.06.2019;1000;;;False;5322;03.12.2024;"Акционерное общество ""ДОМ.РФ""";7729355614;1;98,58;1018,5;947,21;1089,8;916,65;1120,35;886,1;1150,91;7;500000;10;2500000;13;7;7;0
RU000A100EV2;iУОМЗ Б-П1;УОМЗ ПО АО БО-П01;Биржевые облигации;RU000A100EV2;4B02-01-55470-E-001P;3;1000;RUB;3500000;0;0;TQCB;Т+: Облигации - безадрес.;24.05.2029;R;;411;0;0;2;0;0;76,01;27,95;28.11.2024;0,1;0,5;138;44;182;06.06.2019;1000;;;False;1682;02.12.2025;"Акционерное общество ""Производственное объединение ""Уральский оптико-механический завод"" имени Э.С. Яламова""";6672315362;1;76,09;761,28;0;1522,56;0;1522,56;0;1522,56;100;;;;;12;10;0
RU000A100FE5;ГТЛК 1P-14;ГТЛК БО 001P-14;Биржевые облигации;RU000A100FE5;4B02-14-32432-H-001P;1;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;25.05.2034;;;615;0;0;4;0;0;82,33;25,32;05.12.2024;11,39;28,4;40;51;91;13.06.2019;1000;;13.06.2019;False;3509;08.09.2026;"акционерное общество ""Государственная транспортная лизинговая компания""";7720261827;1;82,28;835,28;726,69;943,87;701,64;968,92;676,58;993,98;13;200000;16;1000000;19;13;10;0
RU000A100GW5;АЛЬФА-БС01;АЛЬФА-БАНК С01-01;Корпоративные облигации;RU000A100GW5;40101326B001P;3;10000000;RUB;500;0;0;TQCB;Т+: Облигации - безадрес.;;;;;1;0;4;0;0;;;19.12.2024;15;373972,6;26;65;91;27.06.2019;10000000;Субординированные облигации;12.07.2019;False;;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""";7728168971;1;74,89;7595849,32;0;15191698,64;0;15191698,64;0;15191698,64;100;;;;;100;63;1
RU000A100HE1;АЗБУКАВКП1;АЗБУКА_ВКУСА_БОП1;Биржевые облигации;RU000A100HE1;4B02-01-36155-R-001P;2;1000;RUB;3500000;0;0;TQCB;Т+: Облигации - безадрес.;15.06.2029;;;240;0;0;4;0;0;95,77;24,9;20.12.2024;16;39,89;25;66;91;28.06.2019;1000;;28.06.2019;False;1704;25.06.2025;"Общество с ограниченной ответственностью ""Городской супермаркет""";7705466989;1;95,74;968,36;290,51;1646,21;145,25;1791,47;0;1936,72;70;60000;85;300000;100;10;10;0
RU000A100HU7;МТС 1P-10;Мобильные ТелеСистемы 001P-10;Биржевые облигации;RU000A100HU7;4B02-10-04715-A-001P;1;1000;RUB;15000000;0;0;TQCB;Т+: Облигации - безадрес.;25.06.2025;;;246;0;0;4;0;0;92,85;20,69;25.12.2024;8;19,95;20;71;91;03.07.2019;1000;;03.07.2019;False;253;;"Публичное акционерное общество ""Мобильные ТелеСистемы""";7740000076;1;92,94;933,78;840,4;1027,16;812,39;1055,17;784,38;1083,18;10;300000;13;1500000;16;10;10;0
RU000A100HY9;РЖД 1Р-16R;РЖД ОАО БО 001Р-16R;Биржевые облигации;RU000A100HY9;4B02-16-65045-D-001P;1;1000;RUB;30000000;1;0;TQCB;Т+: Облигации - безадрес.;25.06.2026;;;571;0;0;2;0;0;84,41;19,98;26.12.2024;7,9;39,39;110;72;182;04.07.2019;1000;;04.07.2019;False;618;;"открытое акционерное общество ""Российские железные дороги""";7708503727;1;84,41;867,91;781,12;954,7;755,08;980,74;729,04;1006,78;10;600000;13;3000000;16;10;10;0
RU000A100JB3;ГПБ001P12P;ГПБ (АО) БО 001Р-12Р;Биржевые облигации;RU000A100JB3;4B021200354B001P;2;1000;RUB;5000000;1;0;TQCB;Т+: Облигации - безадрес.;05.01.2025;;;;0;0;2;0;0;;;05.01.2025;8,2;41,34;102;82;184;05.07.2019;1000;;05.07.2019;False;82;;"""Газпромбанк"" (Акционерное общество)";7744001497;1;97,56;998,52;923,63;1073,41;893,68;1103,36;863,72;1133,32;7,5;100000;10,5;500000;13,5;7,5;7,5;0
RU000A100KY3;Роснфт2P8;ПАО НК Роснефть 002P-08;Биржевые облигации;RU000A100KY3;4B02-08-00122-A-002P;1;1000;RUB;25000000;1;0;TQCB;Т+: Облигации - безадрес.;02.07.2029;;;1365;0;0;2;0;0;80,6;15,41;06.01.2025;9;44,88;99;83;182;15.07.2019;1000;;15.07.2019;False;1721;;"публичное акционерное общество ""Нефтяная компания ""Роснефть""";7706107510;1;80,56;830,01;747,01;913,01;722,11;937,91;697,21;962,81;10;500000;13;2500000;16;10;10;0
RU000A100L55;МТС 1P-11;Мобильные ТелеСистемы 001P-11;Биржевые облигации;RU000A100L55;4B02-11-04715-A-001P;1;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;08.07.2026;;;;0;0;4;0;0;;;08.01.2025;7,9;19,7;6;85;91;17.07.2019;1000;;17.07.2019;False;631;;"Публичное акционерное общество ""Мобильные ТелеСистемы""";7740000076;1;83,22;833,5;716,81;950,19;608,46;1058,55;500,1;1166,9;14;200000;27;1000000;40;10;10;0
RU000A100ME1;АРАГОН БП2;АРАГОН ООО БО-П02;Биржевые облигации;RU000A100ME1;4B02-02-00350-R-001P;3;1000;RUB;300000;0;0;TQCB;Т+: Облигации - безадрес.;10.07.2029;;;;0;0;4;0;0;;;14.01.2025;22;54,85;0;91;91;23.07.2019;1000;;23.07.2019;False;1729;;"Общество с ограниченной ответственностью ""АРАГОН""";5433158068;1;102,98;1029,8;0;2059,6;0;2059,6;0;2059,6;100;;;;;100;100;1
RU000A100MZ6;СберИОС119;СберИОС 001Р-119R 12Y ЗПИФ;Биржевые облигации;RU000A100MZ6;4B0211601481B001P;3;1000;RUB;136025;0;0;TQCB;Т+: Облигации - безадрес.;15.03.2032;;;1084;0;0;;0;0;;;04.10.2027;0,016;1,31;1897;1084;2981;06.08.2019;1000;;25.07.2019;False;2708;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;72,76;727,6;0;1455,2;0;1455,2;0;1455,2;100;;;;;12;10;1
RU000A100N12;Систем1P11;АФК Система БО 001P-11;Биржевые облигации;RU000A100N12;4B02-11-01669-A-001P;1;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;16.07.2029;;;854;0;0;2;0;0;77,54;23,41;20.01.2025;10,9;54,35;85;97;182;29.07.2019;1000;;29.07.2019;False;1735;22.07.2027;"Публичное акционерное общество ""Акционерная финансовая корпорация ""Система""";7703104630;1;77,45;799,88;399,94;1199,82;199,97;1399,79;0;1599,76;50;60000;75;300000;100;17;10;0
RU000A100NS9;РЕСОЛиБП05;РЕСО-Лизинг ООО БО-П-05;Биржевые облигации;RU000A100NS9;4B02-05-36419-R-001P;2;1000;RUB;5000000;0;0;TQCB;Т+: Облигации - безадрес.;28.08.2025;;;308;0;0;2;0;0;91,44;20,61;27.02.2025;8,5;42,38;47;135;182;02.09.2021;1000;;02.09.2021;False;317;;"Общество с ограниченной ответственностью ""РЕСО-Лизинг""";7709431786;1;91,73;928,25;872,56;983,95;844,71;1011,79;816,86;1039,64;6;100000;9;500000;12;6;6;0
RU000A100PB0;ЖКХРСЯ БО1;ГУП ЖКХ РС (Я) БО-01;Биржевые облигации;RU000A100PB0;4B02-01-26004-R;3;1000;RUB;3000000;0;0;TQCB;Т+: Облигации - безадрес.;28.07.2026;;;541;0;0;4;0;0;99,26;22,21;29.10.2024;19,55;48,74;77;14;91;06.08.2019;1000;;06.08.2019;False;651;;"Государственное унитарное предприятие ""Жилищно-коммунальное хозяйство Республики Саха (Якутия)""";1435133520;1;99,43;1035,54;0;2071,08;0;2071,08;0;2071,08;100;;;;;10;10;1
RU000A100PR6;ЯрОбл35017;Ярославская область 35017 обл.;Региональные облигации;RU000A100PR6;RU35017YRS0;1;250;RUB;3000000;0;0;TQCB;Т+: Облигации - безадрес.;24.06.2025;;;137;0;0;4;0;0;95,98;20,38;24.12.2024;7,95;4,96;21;70;91;12.08.2019;1000;;12.08.2019;False;252;;министерство финансов Ярославской области;7604002902;1;95,99;241,12;120,56;361,68;60,28;421,96;0;482,24;50;100000;75;500000;100;10;10;0
RU000A100Q35;ПР-Лиз 1P3;ПР-Лизинг ООО БО 001Р-03;Биржевые облигации;RU000A100Q35;4B02-03-00371-R-001P;3;1000;RUB;400000;0;0;TQCB;Т+: Облигации - безадрес.;07.07.2026;;;575;0;0;12;0;0;98,57;32,94;14.11.2024;11;9,04;0;30;30;13.08.2019;1000;;13.08.2019;False;630;;"Общество с ограниченной ответственностью ""Лизинговая компания Простые решения""";278181110;1;98,52;985,2;0;1970,4;0;1970,4;0;1970,4;100;;;;;10;10;1
RU000A100Q50;Самолет1P5;ГК Самолет БО-П05;Биржевые облигации;RU000A100Q50;4B02-05-16493-A-001P;3;1000;RUB;280000;0;0;TQCB;Т+: Облигации - безадрес.;31.07.2029;;;22;0;0;4;0;0;98,86;40,95;05.11.2024;15,5;38,64;70;21;91;13.08.2019;1000;;13.08.2019;False;1750;08.11.2024;"публичное акционерное общество ""Группа компаний ""Самолет""";9731004688;1;99,2;1021,73;0;2043,46;0;2043,46;0;2043,46;100;;;;;10;10;1
RU000A100QA0;Самолет1P6;ГК Самолет БО-П06;Биржевые облигации;RU000A100QA0;4B02-06-16493-A-001P;3;1000;RUB;500000;0;0;TQCB;Т+: Облигации - безадрес.;01.08.2029;;;275;0;0;4;0;0;100,87;17,33;06.11.2024;17,5;43,63;69;22;91;14.08.2019;1000;;14.08.2019;False;1751;11.08.2025;"публичное акционерное общество ""Группа компаний ""Самолет""";9731004688;1;99,85;1031,58;0;2063,16;0;2063,16;0;2063,16;100;;;;;10;10;1
RU000A100SZ3;ПочтаРБ1P6;Почта России (АО) БО-001P-06;Биржевые облигации;RU000A100SZ3;4B02-06-00005-T-001P;3;1000;RUB;5000000;0;0;TQCB;Т+: Облигации - безадрес.;23.08.2029;;;1437;0;0;2;0;0;;;27.02.2025;9;44,88;47;135;182;05.09.2019;1000;;05.09.2019;False;1773;;"акционерное общество ""Почта России""";7724490000;1;90,92;920,79;276,24;1565,34;138,12;1703,46;0;1841,58;70;60000;85;300000;100;10;10;0
RU000A100T81;ЮниМетр01;ЮниМетрикс 01;Корпоративные облигации;RU000A100T81;4-01-00402-R;3;1000;RUB;400000;0;0;TQIR;Т+ Облигации ПИР - безадрес.;03.08.2026;;;427;0;1;12;0;0;81,91;33,19;11.11.2024;12;9,86;3;27;30;09.09.2019;1000;;09.09.2019;False;657;;"Общество с ограниченной ответственностью ""ЮниМетрикс""";5405971433;1;81,83;819,29;0;1638,58;0;1638,58;0;1638,58;100;;;;;14;10;1
RU000A100TB2;ПНППК 1P01;ПНППК 001P-01;Биржевые облигации;RU000A100TB2;4B02-01-11698-E-001P;3;1000;RUB;250000;0;0;TQCB;Т+: Облигации - безадрес.;28.08.2029;;;305;0;0;4;0;0;;;03.12.2024;13;32,41;42;49;91;10.09.2019;1000;;10.09.2019;False;1778;05.09.2025;"Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""";5904000395;1;91,36;928,56;0;1857,12;0;1857,12;0;1857,12;100;;;;;100;100;1
RU000A100UT2;ПочтаРБ1P8;Почта России (АО) БО-001P-08;Биржевые облигации;RU000A100UT2;4B02-08-00005-T-001P;3;1000;RUB;5000000;0;0;TQCB;Т+: Облигации - безадрес.;11.09.2029;;;1454;0;0;2;0;0;96,41;19,54;18.03.2025;9,5;47,37;28;154;182;24.09.2019;1000;;24.09.2019;False;1792;;"акционерное общество ""Почта России""";7724490000;1;95,54;962,69;288,81;1636,57;144,4;1780,98;0;1925,38;70;60000;85;300000;100;10;10;0
RU000A100VG7;СУЭК-Ф1P3R;СУЭК-Финанс 001Р-03R;Биржевые облигации;RU000A100VG7;4B02-03-36393-R-001P;3;1000;RUB;21000000;0;0;TQCB;Т+: Облигации - безадрес.;13.09.2029;;;159;0;0;2;0;0;92,88;21,34;20.03.2025;2,1;10,47;26;156;182;26.09.2019;1000;;26.09.2019;False;1794;25.03.2025;"Общество с ограниченной ответственностью ""СУЭК-Финанс""";7709851798;1;92,83;929,8;883,31;976,29;715,95;1143,65;557,88;1301,72;5;420000;23;2100000;40;5;5;0
RU000A100VV6;СберИОС153;СберИОС 001Р-153R 5Y DEF 10%;Биржевые облигации;RU000A100VV6;4B0215201481B001P;3;1000;RUB;1253703;0;0;TQCB;Т+: Облигации - безадрес.;23.10.2024;;;6;0;0;;0;0;;;23.10.2024;0,01;0,5;1825;8;1833;17.10.2019;1000;;30.09.2019;False;8;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;113,95;1139,5;0;2279;0;2279;0;2279;100;;;;;12;10;1
RU000A100VX2;МБЭС 1P-01;Межд.Банк Эк.Сотруд. 001P-01;Биржевые облигации;RU000A100VX2;;3;1000;RUB;7000000;0;0;TQCB;Т+: Облигации - безадрес.;26.09.2029;;0;342;0;0;2;0;0;91,84;24,51;02.04.2025;13,25;66,07;13;169;182;09.10.2019;1000;;09.10.2019;False;1807;06.10.2025;Международный Банк Экономического Сотрудничества;9909152102;1;91,79;922,62;811,91;1033,33;682,74;1162,5;553,57;1291,67;12;140000;26;700000;40;10;10;1
RU000A100W60;ЕвропланБ3;ПАО ЛК Европлан БО-03;Биржевые облигации;RU000A100W60;4B02-03-56453-P;1;1000;RUB;5000000;0;0;TQCB;Т+: Облигации - безадрес.;20.09.2029;;;745;0;0;2;0;0;100,15;20,34;27.03.2025;19,5;97,23;19;163;182;03.10.2019;1000;;03.10.2019;False;1801;30.03.2027;"Публичное акционерное общество ""Лизинговая компания ""Европлан""";9705101614;1;99,97;1009,85;929,06;1090,64;898,77;1120,93;868,47;1151,23;8;100000;11;500000;14;8;8;0
RU000A100WF7;Новосиб10;Новосибирск 35010;Муниципальные облигации;RU000A100WF7;RU35010NSB1;1;550;RUB;5000000;0;0;TQCB;Т+: Облигации - безадрес.;08.10.2026;;;380;0;0;4;0;0;90,01;18,4;11.01.2025;7,3;9,9;2;88;90;10.10.2019;1000;;10.10.2019;False;723;;Мэрия города Новосибирска;5406285846;1;89,75;493,85;439,53;548,17;424,71;562,99;409,9;577,8;11;100000;14;500000;17;10;10;0
RU000A100X36;СберИОС156;СберИОС 001Р-156R 5Y ТКОМ 11%;Биржевые облигации;RU000A100X36;4B0215701481B001P;3;1000;RUB;1799398;0;0;TQCB;Т+: Облигации - безадрес.;07.11.2024;;;22;0;0;;0;0;103,9;0;07.11.2024;0,01;0,5;1811;23;1834;31.10.2019;1000;;15.10.2019;False;23;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;103,85;1038,5;0;2077;0;2077;0;2077;100;;;;;100;100;1
RU000A100XC2;Полюс Б1P1;Полюс ПБО-01;Биржевые облигации;RU000A100XC2;4B02-01-55192-E-001P;1;1000;RUB;20000000;1;0;TQCB;Т+: Облигации - безадрес.;01.10.2029;;;340;0;0;2;0;0;99,86;21,53;07.04.2025;20,2;100,72;8;174;182;14.10.2019;1000;;14.10.2019;False;1812;09.10.2025;"Публичное акционерное общество ""Полюс""";7703389295;1;99,93;1003,73;933,47;1073,99;903,36;1104,1;873,25;1134,21;7;400000;10;2000000;13;7;7;0
RU000A100Y84;БелОб34013;Белгородская область 34013 обл;Региональные облигации;RU000A100Y84;RU34013BEL0;1;250;RUB;2000000;0;0;TQCB;Т+: Облигации - безадрес.;15.10.2024;;;;0;0;4;0;0;;;;;;;;;22.10.2019;1000;;22.10.2019;False;0;;Правительство Белгородской области;3124016792;1;101,01;0;0;0;0;0;0;0;100;;;;;10;10;1
